Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,Is_single,Edu_2n Cycle,Edu_Basic,Edu_Graduation,Edu_Master,Edu_PhD,Days_Suscribed,Children,TotalAcceptedCmp,TotalSpent
79410.0,19.0,658.0,80.0,483.0,123.0,13.0,13.0,1.0,3.0,2.0,5.0,1.0,0.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,2043.0,0.0,0.0,1370.0
57304.0,61.0,356.0,80.0,329.0,138.0,17.0,106.0,2.0,7.0,6.0,10.0,5.0,0.0,69.0,0.0,0.0,0.0,1.0,0.0,0.0,2487.0,1.0,0.0,1026.0
44375.0,73.0,213.0,5.0,28.0,7.0,7.0,41.0,1.0,4.0,1.0,6.0,5.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,2110.0,1.0,0.0,301.0
54450.0,0.0,454.0,0.0,171.0,8.0,19.0,32.0,12.0,9.0,2.0,8.0,8.0,0.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,2665.0,2.0,0.0,684.0
59594.0,74.0,457.0,4.0,29.0,0.0,0.0,9.0,1.0,8.0,1.0,7.0,7.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,2629.0,1.0,1.0,499.0
80685.0,55.0,241.0,45.0,604.0,34.0,26.0,54.0,1.0,6.0,4.0,10.0,2.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,2688.0,0.0,0.0,1004.0
40344.0,48.0,210.0,0.0,6.0,0.0,0.0,2.0,2.0,4.0,1.0,5.0,7.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,2271.0,1.0,0.0,218.0
62710.0,53.0,441.0,35.0,83.0,7.0,29.0,11.0,4.0,4.0,2.0,12.0,4.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,2414.0,1.0,0.0,606.0
48985.0,13.0,19.0,13.0,18.0,10.0,7.0,8.0,1.0,1.0,1.0,3.0,3.0,0.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,2371.0,1.0,0.0,75.0
35322.0,34.0,28.0,9.0,37.0,12.0,7.0,13.0,3.0,2.0,0.0,4.0,8.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,2688.0,3.0,0.0,106.0
77142.0,54.0,476.0,75.0,162.0,29.0,151.0,97.0,1.0,4.0,4.0,8.0,2.0,0.0,72.0,0.0,0.0,0.0,1.0,0.0,0.0,2408.0,0.0,0.0,990.0
81657.0,69.0,364.0,40.0,425.0,158.0,60.0,50.0,1.0,3.0,4.0,8.0,1.0,0.0,51.0,1.0,0.0,0.0,1.0,0.0,0.0,2170.0,0.0,0.0,1097.0
14421.0,81.0,0.0,0.0,2.0,3.0,3.0,8.0,1.0,1.0,0.0,2.0,5.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,2144.0,0.0,1.0,16.0
20130.0,99.0,0.0,6.0,3.0,7.0,6.0,12.0,1.0,1.0,0.0,3.0,8.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,2116.0,0.0,0.0,34.0
74214.0,3.0,863.0,83.0,547.0,86.0,99.0,33.0,1.0,8.0,2.0,5.0,5.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,2684.0,0.0,0.0,1711.0
66726.0,61.0,349.0,7.0,35.0,0.0,0.0,47.0,3.0,8.0,2.0,4.0,7.0,0.0,63.0,0.0,0.0,0.0,0.0,1.0,0.0,2180.0,2.0,1.0,438.0
23724.0,65.0,5.0,23.0,15.0,0.0,18.0,14.0,2.0,2.0,0.0,3.0,8.0,0.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,2549.0,1.0,0.0,75.0
47353.0,93.0,184.0,2.0,19.0,8.0,8.0,4.0,3.0,2.0,2.0,6.0,5.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,2240.0,1.0,0.0,225.0
33444.0,24.0,8.0,0.0,8.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,8.0,0.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,2615.0,2.0,0.0,18.0
54386.0,8.0,277.0,21.0,64.0,62.0,21.0,25.0,2.0,3.0,2.0,10.0,3.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,2420.0,1.0,0.0,470.0
28510.0,72.0,44.0,5.0,19.0,0.0,4.0,19.0,3.0,2.0,0.0,4.0,5.0,0.0,39.0,1.0,0.0,0.0,1.0,0.0,0.0,2454.0,2.0,0.0,91.0
90638.0,29.0,1156.0,120.0,915.0,94.0,144.0,96.0,1.0,3.0,4.0,10.0,1.0,0.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,2148.0,0.0,1.0,2525.0
48070.0,33.0,373.0,14.0,83.0,6.0,9.0,19.0,3.0,8.0,2.0,6.0,7.0,1.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,2544.0,1.0,0.0,504.0
43140.0,68.0,134.0,8.0,76.0,6.0,0.0,11.0,1.0,4.0,1.0,5.0,6.0,0.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,2552.0,1.0,0.0,235.0
54959.0,55.0,1148.0,0.0,60.0,0.0,0.0,24.0,3.0,9.0,5.0,4.0,7.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,1.0,2538.0,1.0,2.0,1232.0
15056.0,76.0,6.0,12.0,3.0,21.0,6.0,40.0,5.0,2.0,2.0,3.0,5.0,0.0,62.0,1.0,0.0,1.0,0.0,0.0,0.0,2434.0,2.0,0.0,88.0
26954.0,17.0,4.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,49.0,1.0,0.0,0.0,1.0,0.0,0.0,2064.0,1.0,0.0,17.0
22327.0,94.0,5.0,4.0,8.0,2.0,0.0,5.0,1.0,1.0,0.0,3.0,5.0,0.0,35.0,1.0,0.0,0.0,1.0,0.0,0.0,2343.0,1.0,0.0,24.0
44393.0,86.0,24.0,2.0,20.0,2.0,2.0,10.0,2.0,1.0,0.0,4.0,4.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,2323.0,2.0,0.0,60.0
62000.0,25.0,899.0,0.0,101.0,0.0,0.0,20.0,1.0,6.0,6.0,13.0,4.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,1.0,2320.0,1.0,1.0,1020.0
31497.0,22.0,108.0,1.0,28.0,13.0,1.0,4.0,2.0,3.0,1.0,4.0,8.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,2582.0,1.0,0.0,155.0
45894.0,15.0,27.0,2.0,7.0,0.0,2.0,13.0,1.0,1.0,0.0,3.0,5.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,2134.0,2.0,0.0,51.0
78579.0,35.0,816.0,66.0,549.0,216.0,66.0,99.0,1.0,5.0,6.0,4.0,3.0,0.0,50.0,1.0,0.0,0.0,0.0,1.0,0.0,2566.0,0.0,1.0,1812.0
67369.0,81.0,1298.0,0.0,70.0,37.0,14.0,42.0,4.0,7.0,4.0,10.0,4.0,0.0,51.0,1.0,0.0,0.0,0.0,1.0,0.0,2601.0,1.0,3.0,1461.0
58401.0,55.0,10.0,0.0,11.0,17.0,29.0,29.0,1.0,1.0,2.0,2.0,4.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,0.0,2082.0,1.0,0.0,96.0
62307.0,94.0,87.0,13.0,34.0,10.0,6.0,10.0,1.0,4.0,0.0,4.0,5.0,0.0,68.0,1.0,0.0,0.0,1.0,0.0,0.0,2144.0,1.0,0.0,160.0
43641.0,50.0,57.0,2.0,51.0,4.0,2.0,23.0,3.0,2.0,1.0,4.0,6.0,0.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,2445.0,2.0,0.0,139.0
63841.0,64.0,635.0,15.0,100.0,20.0,7.0,131.0,1.0,9.0,3.0,9.0,6.0,0.0,52.0,1.0,0.0,0.0,0.0,1.0,0.0,2446.0,1.0,0.0,908.0
46891.0,91.0,43.0,12.0,23.0,29.0,15.0,61.0,1.0,2.0,1.0,4.0,4.0,0.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,2313.0,1.0,0.0,183.0
70091.0,11.0,964.0,34.0,137.0,15.0,0.0,11.0,2.0,5.0,2.0,10.0,8.0,0.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,2467.0,1.0,1.0,1161.0
78075.0,72.0,572.0,8.0,259.0,34.0,35.0,80.0,1.0,3.0,5.0,5.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,2097.0,0.0,0.0,988.0
59184.0,6.0,341.0,142.0,113.0,259.0,151.0,66.0,3.0,6.0,6.0,12.0,5.0,0.0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,2670.0,1.0,0.0,1072.0
54809.0,0.0,63.0,6.0,57.0,13.0,13.0,22.0,4.0,2.0,1.0,5.0,4.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,2303.0,2.0,0.0,174.0
58113.0,66.0,221.0,104.0,169.0,102.0,78.0,84.0,3.0,9.0,2.0,8.0,7.0,1.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,2532.0,1.0,0.0,758.0
51412.0,42.0,140.0,3.0,29.0,4.0,5.0,14.0,2.0,3.0,2.0,4.0,4.0,0.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,2192.0,1.0,0.0,195.0
15287.0,60.0,1.0,2.0,8.0,4.0,3.0,13.0,2.0,1.0,1.0,2.0,7.0,0.0,41.0,1.0,0.0,0.0,1.0,0.0,0.0,2639.0,1.0,2.0,31.0
66636.0,64.0,291.0,10.0,689.0,84.0,10.0,0.0,1.0,3.0,4.0,9.0,1.0,0.0,63.0,0.0,0.0,0.0,0.0,1.0,0.0,2328.0,0.0,0.0,1084.0
50965.0,87.0,544.0,13.0,85.0,8.0,6.0,29.0,3.0,10.0,4.0,5.0,8.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,2506.0,1.0,1.0,685.0
84618.0,96.0,684.0,100.0,801.0,21.0,66.0,0.0,1.0,6.0,9.0,10.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,2231.0,0.0,1.0,1672.0
18351.0,1.0,1.0,12.0,9.0,0.0,14.0,7.0,1.0,2.0,0.0,3.0,7.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,2255.0,0.0,0.0,43.0
40451.0,54.0,35.0,0.0,4.0,0.0,0.0,10.0,1.0,1.0,1.0,2.0,5.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,2145.0,2.0,1.0,49.0
36317.0,53.0,87.0,3.0,25.0,3.0,2.0,13.0,2.0,3.0,0.0,4.0,7.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,2415.0,1.0,0.0,133.0
42213.0,96.0,309.0,3.0,24.0,4.0,3.0,20.0,2.0,5.0,1.0,7.0,7.0,0.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,2272.0,1.0,1.0,363.0
65748.0,58.0,172.0,73.0,93.0,95.0,78.0,34.0,2.0,2.0,4.0,10.0,1.0,1.0,65.0,0.0,0.0,0.0,1.0,0.0,0.0,2452.0,1.0,0.0,545.0
77044.0,12.0,625.0,38.0,242.0,50.0,34.0,76.0,2.0,7.0,11.0,11.0,4.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,2257.0,1.0,1.0,1065.0
74918.0,78.0,972.0,59.0,913.0,25.0,19.0,59.0,1.0,5.0,9.0,6.0,3.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,2486.0,0.0,1.0,2047.0
56721.0,64.0,157.0,6.0,39.0,6.0,13.0,75.0,5.0,4.0,1.0,5.0,6.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,2618.0,2.0,0.0,296.0
42160.0,26.0,48.0,9.0,45.0,3.0,15.0,20.0,4.0,2.0,1.0,4.0,6.0,0.0,45.0,1.0,0.0,0.0,1.0,0.0,0.0,2378.0,2.0,1.0,140.0
61559.0,8.0,279.0,83.0,88.0,32.0,14.0,34.0,1.0,4.0,2.0,10.0,3.0,0.0,55.0,1.0,0.0,0.0,1.0,0.0,0.0,2359.0,1.0,0.0,530.0
33629.0,49.0,132.0,0.0,16.0,0.0,0.0,4.0,5.0,3.0,1.0,4.0,9.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,2702.0,2.0,0.0,152.0
68682.0,56.0,919.0,0.0,505.0,99.0,30.0,45.0,1.0,4.0,9.0,10.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,2278.0,0.0,0.0,1598.0
34377.0,55.0,62.0,0.0,22.0,3.0,1.0,26.0,2.0,2.0,2.0,2.0,7.0,0.0,57.0,1.0,0.0,0.0,1.0,0.0,0.0,2538.0,1.0,0.0,114.0
8940.0,25.0,1.0,45.0,3.0,4.0,6.0,42.0,3.0,3.0,1.0,3.0,8.0,0.0,34.0,1.0,0.0,1.0,0.0,0.0,0.0,2688.0,1.0,0.0,101.0
26228.0,50.0,2.0,6.0,4.0,3.0,1.0,9.0,1.0,1.0,0.0,2.0,8.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,2292.0,1.0,0.0,25.0
77297.0,84.0,408.0,61.0,109.0,48.0,122.0,41.0,1.0,5.0,7.0,9.0,4.0,0.0,63.0,1.0,1.0,0.0,0.0,0.0,0.0,2531.0,0.0,1.0,789.0
40211.0,30.0,51.0,1.0,7.0,2.0,1.0,25.0,2.0,2.0,1.0,2.0,8.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,2346.0,2.0,1.0,87.0
33438.0,81.0,62.0,1.0,16.0,3.0,2.0,6.0,4.0,2.0,1.0,4.0,5.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,1.0,2292.0,2.0,0.0,90.0
75032.0,74.0,952.0,12.0,180.0,47.0,12.0,12.0,2.0,5.0,4.0,9.0,3.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,2439.0,1.0,0.0,1215.0
61284.0,76.0,618.0,15.0,106.0,20.0,7.0,45.0,1.0,11.0,2.0,8.0,6.0,0.0,65.0,1.0,0.0,0.0,0.0,0.0,1.0,2272.0,0.0,1.0,811.0
22518.0,36.0,11.0,7.0,12.0,2.0,2.0,27.0,2.0,2.0,1.0,2.0,5.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,2627.0,1.0,2.0,61.0
54730.0,64.0,318.0,3.0,17.0,4.0,7.0,56.0,5.0,4.0,1.0,8.0,4.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,2330.0,1.0,0.0,405.0
38452.0,62.0,56.0,0.0,14.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,7.0,0.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,2103.0,2.0,0.0,72.0
44421.0,53.0,110.0,5.0,59.0,7.0,1.0,7.0,5.0,5.0,0.0,4.0,8.0,0.0,49.0,1.0,0.0,0.0,1.0,0.0,0.0,2511.0,2.0,0.0,189.0
38197.0,86.0,23.0,0.0,11.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,5.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,2377.0,1.0,0.0,40.0
41986.0,15.0,27.0,5.0,8.0,8.0,3.0,12.0,3.0,3.0,0.0,4.0,4.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,0.0,2152.0,1.0,0.0,63.0
28427.0,67.0,18.0,3.0,19.0,3.0,3.0,6.0,2.0,2.0,0.0,3.0,8.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,2477.0,1.0,0.0,52.0
37395.0,47.0,18.0,0.0,9.0,0.0,1.0,11.0,1.0,1.0,0.0,3.0,6.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,2070.0,1.0,0.0,39.0
64722.0,47.0,303.0,0.0,280.0,60.0,147.0,15.0,4.0,8.0,2.0,11.0,6.0,0.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,2046.0,1.0,0.0,805.0
55249.0,81.0,97.0,1.0,19.0,2.0,0.0,11.0,1.0,2.0,1.0,4.0,3.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,2085.0,1.0,0.0,130.0
84906.0,98.0,997.0,15.0,414.0,99.0,30.0,76.0,1.0,5.0,6.0,12.0,2.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,2280.0,0.0,3.0,1631.0
28691.0,56.0,5.0,4.0,13.0,8.0,0.0,4.0,1.0,1.0,0.0,3.0,8.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,2372.0,1.0,0.0,34.0
44213.0,48.0,95.0,11.0,35.0,0.0,4.0,7.0,4.0,2.0,1.0,5.0,6.0,0.0,68.0,1.0,0.0,0.0,1.0,0.0,0.0,2224.0,2.0,0.0,152.0
25707.0,18.0,1.0,6.0,2.0,3.0,6.0,3.0,1.0,1.0,0.0,3.0,7.0,0.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,2174.0,1.0,0.0,21.0
59062.0,74.0,46.0,1.0,12.0,3.0,0.0,9.0,2.0,2.0,0.0,3.0,4.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,2281.0,3.0,0.0,71.0
76624.0,68.0,411.0,106.0,147.0,54.0,115.0,66.0,1.0,5.0,10.0,7.0,1.0,0.0,58.0,1.0,0.0,0.0,1.0,0.0,0.0,2048.0,1.0,1.0,899.0
66000.0,36.0,244.0,51.0,270.0,101.0,0.0,45.0,1.0,1.0,3.0,5.0,1.0,0.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0,2082.0,0.0,0.0,711.0
27683.0,90.0,152.0,9.0,121.0,12.0,12.0,45.0,4.0,6.0,2.0,4.0,8.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,2706.0,1.0,0.0,351.0
1730.0,65.0,1.0,1.0,3.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,20.0,0.0,49.0,1.0,0.0,0.0,1.0,0.0,0.0,2054.0,0.0,0.0,8.0
7500.0,63.0,10.0,17.0,18.0,8.0,26.0,40.0,4.0,3.0,2.0,2.0,9.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,2585.0,1.0,0.0,119.0
40521.0,82.0,12.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,5.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,2462.0,2.0,0.0,21.0
20427.0,63.0,5.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,2109.0,1.0,0.0,10.0
65106.0,55.0,790.0,19.0,133.0,12.0,0.0,19.0,3.0,8.0,3.0,13.0,6.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,2048.0,1.0,1.0,973.0
69969.0,64.0,882.0,29.0,514.0,38.0,29.0,44.0,1.0,4.0,2.0,6.0,3.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,2318.0,0.0,3.0,1536.0
67433.0,51.0,615.0,28.0,259.0,12.0,48.0,30.0,4.0,6.0,5.0,13.0,4.0,0.0,68.0,0.0,0.0,0.0,1.0,0.0,0.0,2360.0,2.0,1.0,992.0
77766.0,97.0,1004.0,59.0,265.0,115.0,59.0,27.0,2.0,11.0,10.0,11.0,6.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,2504.0,1.0,2.0,1529.0
74716.0,92.0,133.0,27.0,421.0,13.0,195.0,71.0,2.0,7.0,3.0,5.0,4.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,2302.0,1.0,0.0,860.0
68118.0,51.0,595.0,23.0,123.0,10.0,23.0,154.0,2.0,8.0,9.0,4.0,6.0,0.0,57.0,1.0,0.0,0.0,1.0,0.0,0.0,2266.0,1.0,0.0,928.0
55158.0,72.0,293.0,0.0,87.0,4.0,11.0,23.0,4.0,7.0,2.0,5.0,7.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,2711.0,2.0,1.0,418.0
62972.0,39.0,313.0,15.0,47.0,20.0,0.0,192.0,2.0,7.0,4.0,3.0,6.0,0.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,2707.0,1.0,1.0,587.0
74190.0,49.0,151.0,81.0,86.0,168.0,91.0,64.0,2.0,4.0,2.0,11.0,2.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,2060.0,1.0,0.0,641.0
39356.0,21.0,15.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,6.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,2114.0,2.0,1.0,23.0
76653.0,91.0,736.0,63.0,946.0,219.0,189.0,126.0,1.0,4.0,7.0,11.0,2.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,2329.0,0.0,2.0,2279.0
35860.0,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,1.0,2053.0,2.0,1.0,49.0
90687.0,98.0,982.0,17.0,672.0,23.0,34.0,51.0,1.0,6.0,2.0,8.0,2.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,1.0,2415.0,0.0,2.0,1779.0
73450.0,85.0,1142.0,51.0,415.0,90.0,69.0,37.0,1.0,7.0,8.0,11.0,3.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,2218.0,0.0,2.0,1804.0
31454.0,40.0,28.0,0.0,11.0,0.0,0.0,9.0,3.0,2.0,0.0,3.0,8.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,2370.0,2.0,0.0,48.0
47139.0,2.0,46.0,0.0,12.0,0.0,2.0,23.0,2.0,2.0,1.0,2.0,7.0,0.0,68.0,1.0,0.0,0.0,1.0,0.0,0.0,2127.0,2.0,1.0,83.0
83829.0,78.0,897.0,161.0,430.0,186.0,161.0,27.0,0.0,4.0,7.0,6.0,1.0,0.0,45.0,1.0,0.0,0.0,1.0,0.0,0.0,2276.0,0.0,4.0,1862.0
53378.0,41.0,489.0,6.0,152.0,8.0,6.0,132.0,10.0,9.0,4.0,6.0,8.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,2655.0,2.0,1.0,793.0
19656.0,94.0,25.0,4.0,9.0,6.0,8.0,32.0,3.0,2.0,1.0,3.0,7.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,2518.0,1.0,0.0,84.0
45579.0,10.0,145.0,1.0,33.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,6.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,2325.0,1.0,0.0,183.0
85485.0,73.0,630.0,26.0,611.0,44.0,18.0,54.0,1.0,6.0,6.0,6.0,2.0,0.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,2020.0,0.0,0.0,1383.0
55956.0,22.0,760.0,38.0,104.0,50.0,9.0,38.0,2.0,7.0,3.0,4.0,4.0,0.0,76.0,0.0,0.0,0.0,1.0,0.0,0.0,2095.0,0.0,1.0,999.0
64191.0,30.0,420.0,15.0,186.0,151.0,38.0,15.0,3.0,5.0,3.0,13.0,3.0,0.0,57.0,1.0,0.0,0.0,0.0,1.0,0.0,2535.0,1.0,0.0,825.0
38808.0,21.0,125.0,17.0,52.0,3.0,19.0,30.0,4.0,5.0,1.0,4.0,8.0,0.0,48.0,1.0,0.0,0.0,1.0,0.0,0.0,2684.0,1.0,2.0,246.0
57183.0,51.0,464.0,5.0,64.0,7.0,0.0,70.0,8.0,9.0,1.0,7.0,8.0,0.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,2479.0,2.0,0.0,610.0
23748.0,97.0,6.0,6.0,29.0,12.0,15.0,8.0,3.0,2.0,1.0,3.0,8.0,0.0,52.0,1.0,0.0,0.0,0.0,1.0,0.0,2597.0,1.0,0.0,76.0
66303.0,56.0,1090.0,12.0,96.0,16.0,12.0,60.0,4.0,3.0,4.0,11.0,8.0,0.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,2500.0,1.0,1.0,1286.0
37368.0,4.0,3.0,2.0,11.0,2.0,2.0,10.0,1.0,1.0,0.0,2.0,6.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,2207.0,1.0,1.0,30.0
40800.0,77.0,24.0,0.0,27.0,8.0,30.0,10.0,2.0,3.0,0.0,3.0,7.0,1.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,2556.0,3.0,0.0,99.0
71847.0,95.0,737.0,21.0,106.0,55.0,63.0,210.0,0.0,6.0,7.0,9.0,3.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,0.0,2658.0,0.0,1.0,1192.0
46149.0,36.0,254.0,6.0,71.0,4.0,0.0,27.0,5.0,5.0,1.0,7.0,5.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,2224.0,1.0,0.0,362.0
78687.0,13.0,817.0,185.0,687.0,145.0,55.0,241.0,1.0,4.0,6.0,8.0,2.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,2701.0,0.0,2.0,2130.0
49118.0,90.0,620.0,54.0,239.0,99.0,98.0,119.0,2.0,9.0,7.0,10.0,7.0,0.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,2692.0,0.0,3.0,1229.0
37633.0,49.0,13.0,4.0,20.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,9.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,2659.0,2.0,0.0,38.0
39767.0,18.0,113.0,61.0,204.0,34.0,26.0,47.0,2.0,7.0,1.0,7.0,8.0,0.0,69.0,0.0,0.0,0.0,0.0,1.0,0.0,2355.0,0.0,0.0,485.0
26997.0,89.0,7.0,23.0,78.0,133.0,49.0,144.0,2.0,4.0,2.0,5.0,7.0,0.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,2613.0,0.0,0.0,434.0
33986.0,43.0,16.0,2.0,18.0,2.0,1.0,5.0,1.0,1.0,0.0,3.0,7.0,0.0,50.0,1.0,0.0,0.0,1.0,0.0,0.0,2484.0,1.0,0.0,44.0
57091.0,82.0,462.0,0.0,24.0,6.0,0.0,4.0,2.0,9.0,2.0,5.0,7.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,2595.0,1.0,2.0,496.0
46831.0,84.0,22.0,2.0,10.0,6.0,4.0,34.0,2.0,1.0,2.0,2.0,4.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,2398.0,2.0,0.0,78.0
83151.0,80.0,968.0,147.0,842.0,137.0,42.0,210.0,1.0,5.0,7.0,10.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,2516.0,0.0,4.0,2346.0
52531.0,68.0,283.0,112.0,151.0,51.0,72.0,125.0,2.0,7.0,2.0,10.0,6.0,0.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,2558.0,0.0,0.0,794.0
15759.0,12.0,1.0,2.0,5.0,6.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,0.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,2309.0,0.0,0.0,17.0
22804.0,75.0,14.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,9.0,0.0,49.0,1.0,0.0,0.0,1.0,0.0,0.0,2345.0,1.0,0.0,26.0
43050.0,10.0,30.0,5.0,24.0,6.0,3.0,8.0,2.0,2.0,0.0,4.0,5.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,2115.0,1.0,0.0,76.0
