Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Days_Customer,Total_AcceptedCmp,Total_SpentProducts
18492.0,1,0,75,2,2,2,2,1,1,1,1,0,2,8,0,42,0,0,0,1,0,0,0,0,1,0,3580,0,10
82584.0,0,0,26,1076,68,103,29,91,68,1,3,4,8,1,0,50,0,0,0,1,0,0,1,0,0,0,3946,3,1435
93027.0,0,0,77,1285,42,716,55,0,21,0,7,10,5,2,0,83,0,0,0,0,1,0,1,0,0,0,3998,1,2119
48686.0,1,2,8,10,0,7,2,0,1,1,1,0,2,8,0,71,0,0,1,0,0,0,1,0,0,0,3763,0,20
92910.0,0,0,42,551,137,792,179,103,33,1,6,7,13,1,0,38,0,0,1,0,0,0,1,0,0,0,3622,3,1795
75433.0,1,0,28,800,0,297,0,34,57,2,2,5,10,6,0,35,0,0,1,0,0,0,1,0,0,0,3641,2,1188
10404.0,1,0,52,2,2,11,10,6,12,2,1,0,4,5,0,35,1,0,0,0,0,0,0,0,1,0,3612,0,43
61314.0,0,1,1,378,0,189,97,172,172,2,5,5,12,3,0,56,0,0,1,0,0,0,1,0,0,0,3986,0,1008
84865.0,0,0,1,1248,16,349,43,16,16,1,2,4,9,4,0,63,0,0,0,0,1,0,0,1,0,0,3972,5,1688
42387.0,1,0,42,235,0,235,19,4,191,5,8,1,7,8,0,35,0,0,1,0,0,0,1,0,0,0,4164,0,684
67309.0,1,1,76,515,47,181,149,95,95,15,9,6,9,7,0,57,1,0,0,0,0,0,0,0,1,0,4078,0,1082
75236.0,0,1,27,438,66,400,12,38,114,1,8,3,13,4,0,60,0,0,1,0,0,0,1,0,0,0,3772,0,1068
30015.0,1,0,28,25,0,22,2,3,5,2,1,0,4,5,0,54,0,0,1,0,0,0,0,1,0,0,3703,0,57
50943.0,0,1,49,31,0,7,2,0,6,1,1,0,3,5,0,68,0,0,0,1,0,0,0,0,1,0,3929,0,46
67272.0,0,1,12,357,35,271,28,28,14,3,6,2,12,5,0,58,0,0,1,0,0,1,0,0,0,0,3746,0,733
51529.0,0,1,14,400,4,35,6,0,22,2,9,1,5,8,0,75,0,0,0,1,0,0,0,0,0,1,3851,0,467
32011.0,1,0,89,99,0,15,2,1,5,3,2,1,4,7,0,53,0,0,0,0,1,0,1,0,0,0,3867,0,122
7500.0,1,0,96,1,11,5,4,6,9,2,2,0,3,8,0,38,1,0,0,0,0,0,1,0,0,0,4063,0,36
28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,35,0,0,1,0,0,0,1,0,0,0,3916,0,34
56223.0,0,1,72,77,28,31,16,0,4,2,2,1,5,4,0,76,0,0,0,0,1,0,1,0,0,0,3747,0,156
18100.0,0,0,14,3,1,2,4,3,1,1,0,0,3,5,0,78,0,0,1,0,0,0,1,0,0,0,3883,0,14
30279.0,1,0,13,10,4,14,4,4,1,1,1,0,3,8,0,35,0,0,1,0,0,0,0,1,0,0,4102,0,37
20130.0,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,50,1,0,0,0,0,0,1,0,0,0,3660,0,34
23295.0,0,0,72,0,0,1,2,12,5,1,1,0,2,8,0,65,0,0,1,0,0,1,0,0,0,0,3907,0,20
42618.0,1,0,92,76,14,74,13,5,10,2,5,0,4,8,0,52,0,0,0,1,0,1,0,0,0,0,3819,0,192
81246.0,0,0,87,398,190,537,61,156,37,1,4,5,7,1,0,60,0,0,1,0,0,0,0,1,0,0,3738,2,1379
24027.0,1,0,7,14,7,11,11,0,5,2,2,0,3,8,0,48,0,0,1,0,0,0,1,0,0,0,3941,0,48
55707.0,0,1,91,208,7,82,30,66,35,2,3,2,9,3,0,71,0,0,0,0,1,0,1,0,0,0,3745,0,428
57959.0,0,1,71,430,16,322,43,24,33,5,4,7,11,3,0,69,0,0,1,0,0,0,0,1,0,0,3979,0,868
56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,55,0,0,1,0,0,0,1,0,0,0,4054,0,1001
36230.0,1,0,17,14,2,30,8,2,3,1,2,0,4,5,0,53,0,0,0,1,0,0,0,1,0,0,3811,0,59
70829.0,1,1,87,141,70,106,72,19,23,2,4,2,8,3,0,44,1,0,0,0,0,0,1,0,0,0,3766,0,431
65991.0,0,1,21,507,19,364,25,47,9,3,9,5,10,7,0,48,0,0,1,0,0,0,1,0,0,0,4216,0,971
38988.0,1,2,90,164,24,103,12,3,42,7,5,1,6,8,0,52,0,0,1,0,0,0,1,0,0,0,4234,0,348
89572.0,0,0,44,606,24,974,197,194,64,1,7,7,9,4,0,58,1,0,0,0,0,0,0,1,0,0,4208,3,2059
42207.0,1,0,71,116,11,72,3,17,46,4,4,1,5,6,0,40,0,0,0,1,0,0,1,0,0,0,4010,2,265
50300.0,0,1,52,143,15,60,24,23,5,2,2,1,8,2,0,72,0,0,1,0,0,0,1,0,0,0,3591,0,270
66664.0,0,0,78,398,96,447,220,96,32,1,5,7,6,3,0,42,1,0,0,0,0,0,0,0,1,0,4198,0,1289
60597.0,0,1,2,522,0,257,32,16,66,4,2,2,8,7,0,60,0,0,1,0,0,0,1,0,0,0,3735,2,893
70165.0,0,0,60,161,0,253,199,191,122,1,3,7,11,1,0,75,0,0,1,0,0,0,0,0,0,1,3836,0,926
50520.0,0,1,25,112,0,6,2,1,14,2,3,1,3,6,0,66,0,0,0,0,1,0,0,0,0,1,3708,0,135
80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,0,61,0,0,1,0,0,0,1,0,0,0,3559,1,1495
33183.0,1,0,46,7,5,39,17,15,37,2,4,0,3,7,0,49,0,0,1,0,0,0,1,0,0,0,3681,0,120
66582.0,0,0,83,789,25,420,16,38,0,1,2,8,9,1,0,55,0,0,0,0,1,0,0,1,0,0,3674,0,1288
75261.0,0,0,17,1239,17,413,23,34,17,1,5,6,5,2,0,69,0,0,0,0,1,0,0,0,1,0,3988,3,1743
31880.0,1,0,13,4,1,5,2,0,3,1,1,0,2,8,0,54,0,0,1,0,0,0,0,0,0,1,4162,0,15
53790.0,0,2,86,335,42,127,28,5,5,3,7,2,8,6,0,73,0,0,1,0,0,0,1,0,0,0,3671,0,542
49269.0,1,0,92,639,8,166,11,8,58,3,7,3,12,7,0,53,0,0,0,0,1,0,0,0,1,0,4239,0,890
61456.0,0,1,47,563,76,384,84,192,89,4,6,10,13,4,0,49,0,0,1,0,0,0,1,0,0,0,4015,0,1388
37406.0,1,0,18,2,0,8,2,2,3,1,1,0,2,8,0,44,0,0,1,0,0,0,1,0,0,0,3818,1,17
56937.0,1,0,81,746,8,125,11,8,8,7,8,6,9,6,0,43,0,0,0,0,1,0,0,0,1,0,4250,2,906
38415.0,1,1,91,22,1,13,4,0,4,2,1,0,3,7,0,46,0,0,1,0,0,0,1,0,0,0,4099,0,44
20518.0,1,0,58,4,1,6,4,1,9,1,1,1,2,5,0,36,0,0,1,0,0,0,0,1,0,0,3598,0,25
62503.0,0,1,40,478,0,193,110,75,117,4,8,3,11,5,0,68,0,0,1,0,0,0,1,0,0,0,4052,0,973
41644.0,1,1,67,20,3,4,2,0,2,2,1,0,3,3,0,52,0,0,0,0,1,0,0,1,0,0,3607,0,31
55842.0,0,1,19,451,0,39,0,4,24,1,7,1,8,5,0,47,0,0,0,1,0,0,1,0,0,0,3593,0,518
62010.0,0,1,93,371,22,39,6,0,92,4,6,2,7,5,0,52,0,0,0,0,1,0,1,0,0,0,4170,0,530
41124.0,1,0,41,281,7,84,15,0,119,7,7,3,4,8,0,47,0,0,1,0,0,0,1,0,0,0,4162,0,506
38961.0,1,0,60,19,7,19,0,1,24,1,2,1,2,7,0,51,0,0,0,1,0,0,1,0,0,0,3737,0,70
37760.0,1,0,54,26,3,13,2,10,0,1,2,0,3,6,0,52,0,0,0,1,0,1,0,0,0,0,3878,0,54
32233.0,1,0,26,138,15,35,25,11,72,2,6,2,2,9,0,50,0,0,1,0,0,0,0,1,0,0,4235,2,296
43057.0,0,1,30,213,2,44,0,2,5,4,4,2,5,5,0,49,0,0,1,0,0,0,1,0,0,0,3798,0,266
83151.0,0,0,93,407,28,100,120,74,18,1,5,9,4,3,0,64,0,0,0,1,0,0,0,0,1,0,4183,0,747
78825.0,0,0,35,483,74,114,169,37,18,1,5,10,13,3,0,60,0,0,0,0,1,1,0,0,0,0,4209,1,895
65104.0,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,48,0,0,0,1,0,0,0,0,1,0,3783,0,1053
60093.0,0,1,92,502,12,109,16,6,90,2,7,2,10,6,0,50,0,0,1,0,0,0,1,0,0,0,3924,0,735
14045.0,1,0,24,11,0,5,2,1,1,1,1,0,3,7,0,55,0,0,1,0,0,0,1,0,0,0,3710,0,20
28457.0,0,0,96,24,1,108,29,29,14,1,4,1,4,8,0,72,1,0,0,0,0,0,0,0,0,1,4165,0,205
78952.0,0,1,11,1170,19,594,99,76,134,2,2,5,12,6,0,66,0,0,0,0,1,0,0,0,1,0,4199,0,2092
46310.0,1,0,99,185,2,88,15,5,14,2,6,1,5,8,0,48,0,0,1,0,0,1,0,0,0,0,4129,0,309
76005.0,0,0,72,983,20,389,240,50,40,1,3,5,13,6,0,69,0,0,1,0,0,0,0,0,1,0,4048,1,1722
58308.0,0,1,77,691,0,69,10,0,130,4,2,6,3,8,0,60,0,0,0,1,0,0,0,1,0,0,4089,0,900
55614.0,0,0,85,504,13,131,8,0,26,1,9,4,6,7,0,80,0,0,0,0,1,1,0,0,0,0,3770,1,682
59432.0,0,1,88,317,25,265,25,19,12,3,5,3,11,5,0,62,0,0,0,1,0,1,0,0,0,0,3998,0,663
55563.0,0,1,22,29,1,9,2,0,2,1,2,0,3,3,0,46,0,0,1,0,0,1,0,0,0,0,3641,0,43
78642.0,0,1,83,1396,0,322,46,35,17,1,4,9,4,6,0,53,0,0,0,0,1,0,0,0,1,0,3990,0,1816
67911.0,0,1,63,529,0,356,63,28,0,3,6,7,11,3,0,75,0,0,0,0,1,0,0,0,1,0,3594,0,976
65275.0,0,0,9,388,14,218,91,14,21,1,4,3,13,2,0,80,0,0,1,0,0,0,1,0,0,0,4008,0,746
27203.0,1,1,92,13,2,21,4,0,24,2,1,1,2,8,0,74,0,0,1,0,0,0,0,0,1,0,4248,0,64
48330.0,0,1,2,28,0,4,0,0,0,1,1,0,3,5,0,63,0,0,0,1,0,0,0,0,1,0,3782,0,32
24279.0,0,0,6,16,36,21,20,62,108,1,4,1,3,8,0,34,0,1,0,0,0,0,1,0,0,0,4103,0,263
64355.0,1,0,66,1047,0,140,67,38,153,2,4,3,12,8,0,39,0,0,0,0,1,0,1,0,0,0,4230,0,1445
50943.0,0,1,49,31,0,7,2,0,6,1,1,0,3,5,0,68,0,0,0,1,0,0,0,0,1,0,3929,0,46
53653.0,0,0,29,815,10,239,28,10,108,2,10,4,12,6,0,71,0,0,1,0,0,0,0,0,0,1,4155,0,1210
65665.0,0,1,77,225,162,387,106,36,29,1,5,10,8,3,0,48,0,0,1,0,0,0,1,0,0,0,3765,0,945
81217.0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0,35,0,0,1,0,0,0,0,1,0,0,3901,0,1157
34935.0,0,0,71,34,4,66,3,10,20,1,2,1,4,7,0,32,0,0,1,0,0,0,1,0,0,0,3929,0,137
61250.0,0,1,49,382,138,65,60,26,59,6,5,2,12,5,0,65,0,0,1,0,0,1,0,0,0,0,4116,0,730
39665.0,1,0,97,127,1,56,0,1,31,3,4,2,3,7,0,43,0,0,0,0,1,0,0,0,1,0,3956,1,216
60152.0,0,1,6,325,83,300,86,58,91,1,6,4,12,3,0,45,0,0,1,0,0,0,0,1,0,0,4014,0,943
48920.0,0,2,93,238,17,68,8,10,6,3,6,2,5,7,0,60,0,0,1,0,0,0,1,0,0,0,3808,1,347
89120.0,0,0,78,1168,92,408,72,129,55,1,5,6,7,1,0,65,0,0,0,1,0,0,0,0,1,0,3660,1,1924
44124.0,0,1,62,284,0,55,0,6,52,4,6,2,5,8,0,78,0,0,0,0,1,0,0,0,1,0,3970,0,397
81169.0,0,0,47,1288,20,613,80,61,27,1,5,7,9,2,0,49,0,0,0,1,0,0,0,1,0,0,3997,0,2089
36443.0,1,1,9,65,0,46,4,3,20,4,3,1,3,8,0,63,0,0,1,0,0,0,1,0,0,0,4067,0,138
26095.0,1,0,77,11,7,9,3,1,11,1,1,0,3,7,0,34,0,0,1,0,0,0,0,1,0,0,3920,0,42
71367.0,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,65,0,0,1,0,0,0,0,0,1,0,3866,0,777
80184.0,0,0,19,1035,134,670,25,38,0,1,6,3,10,3,0,80,0,0,0,1,0,0,1,0,0,0,3676,2,1902
30630.0,1,1,67,27,1,12,2,0,10,2,2,0,3,7,0,59,0,0,1,0,0,1,0,0,0,0,3709,0,52
73454.0,0,0,95,982,73,351,56,14,175,1,2,4,6,5,0,37,0,0,0,1,0,0,0,1,0,0,3676,1,1651
42691.0,0,0,48,179,2,64,38,17,58,1,5,1,6,5,0,33,0,0,1,0,0,0,1,0,0,0,3873,0,358
70503.0,0,0,73,1379,33,216,0,33,66,1,2,4,9,6,0,71,0,0,1,0,0,0,1,0,0,0,4193,2,1727
25545.0,1,0,35,32,1,64,16,12,85,3,2,2,3,6,0,37,0,0,1,0,0,0,1,0,0,0,4215,1,210
32880.0,1,0,76,8,4,15,7,6,2,1,1,0,3,8,0,38,0,0,1,0,0,0,1,0,0,0,4128,0,42
77863.0,0,0,20,881,38,319,16,25,12,1,4,5,10,2,0,66,0,0,0,0,1,0,0,0,1,0,3770,0,1291
50353.0,0,0,72,141,15,153,67,31,35,1,4,4,6,3,0,47,0,0,0,1,0,0,1,0,0,0,3577,0,442
61839.0,0,0,20,1000,155,379,224,17,120,1,4,8,4,8,0,60,0,0,1,0,0,0,0,1,0,0,4242,0,1895
49154.0,1,1,69,206,10,67,30,27,71,6,4,1,8,6,0,64,0,0,0,0,1,0,1,0,0,0,3794,0,411
47682.0,0,1,80,162,61,83,97,57,61,4,4,3,8,5,0,49,1,0,0,0,0,0,0,0,0,1,4055,0,521
72679.0,0,1,65,619,54,260,127,54,54,1,4,7,5,1,0,55,0,0,1,0,0,0,0,1,0,0,3840,0,1168
57954.0,1,1,52,456,4,24,0,0,9,7,8,2,6,7,0,47,0,0,0,1,0,0,0,0,1,0,3567,1,493
65316.0,1,1,65,112,6,92,3,9,38,2,3,2,5,4,0,62,0,0,1,0,0,0,1,0,0,0,3987,0,260
28567.0,1,0,57,11,3,22,2,2,6,2,2,0,3,6,0,42,0,0,1,0,0,0,0,1,0,0,3933,0,46
47352.0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,73,0,0,0,1,0,0,0,0,1,0,4000,0,319
44931.0,0,1,0,78,0,11,0,0,7,1,2,1,3,5,0,57,0,0,1,0,0,0,0,0,1,0,3718,0,96
76982.0,0,0,19,464,151,292,65,60,30,1,8,3,4,4,0,57,0,0,1,0,0,1,0,0,0,0,3690,2,1062
57247.0,0,1,50,99,4,32,37,54,6,2,2,1,7,2,0,72,1,0,0,0,0,0,0,0,1,0,3881,0,232
22944.0,1,0,67,19,3,19,4,5,26,3,3,0,3,7,0,43,0,0,0,1,0,0,0,1,0,0,3744,0,76
25315.0,1,0,46,1,9,8,11,3,22,3,3,0,3,8,0,47,1,0,0,0,0,0,0,0,1,0,3790,0,54
43638.0,0,1,37,63,10,83,7,19,19,2,4,1,4,7,0,55,0,0,1,0,0,0,0,0,0,1,4248,0,201
42710.0,1,0,38,252,3,42,4,3,102,2,4,5,3,6,0,40,0,0,0,0,1,0,0,1,0,0,4134,0,406
84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,42,0,0,0,0,1,0,1,0,0,0,3882,3,1919
54058.0,0,1,56,198,18,252,32,108,54,2,4,6,8,3,0,48,0,0,1,0,0,0,0,0,1,0,3946,0,662
24683.0,1,0,98,8,4,10,6,7,6,2,2,0,4,5,0,34,1,0,0,0,0,0,1,0,0,0,3669,0,41
85620.0,0,0,68,416,46,925,60,107,46,1,3,6,4,1,0,60,0,0,1,0,0,0,0,0,0,1,3729,1,1600
47850.0,1,0,72,42,7,43,20,12,10,1,3,0,4,6,0,44,0,0,1,0,0,0,1,0,0,0,3764,0,134
19514.0,1,1,47,14,3,21,2,1,28,4,3,1,2,8,0,56,0,0,1,0,0,0,1,0,0,0,3710,2,69
27159.0,1,1,33,17,0,3,0,0,1,2,1,0,3,6,0,51,0,0,0,1,0,0,1,0,0,0,3648,0,21
39548.0,1,1,87,15,4,10,3,4,18,2,1,1,3,3,0,61,1,0,0,0,0,0,0,1,0,0,3646,0,54
21474.0,1,0,0,6,16,24,11,0,34,2,3,1,2,7,0,35,0,0,1,0,0,0,0,1,0,0,3638,2,91
60504.0,0,1,73,458,0,24,6,4,34,2,6,2,8,6,0,53,0,0,0,0,1,0,0,1,0,0,3698,0,526
22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,61,0,0,1,0,0,0,1,0,0,0,3993,0,162
81698.0,0,0,4,179,28,520,111,123,47,1,3,8,13,1,0,75,0,0,0,1,0,0,1,0,0,0,3791,1,1008
43462.0,1,1,50,90,17,97,15,6,15,6,4,1,5,8,0,72,0,0,1,0,0,0,0,0,1,0,4211,0,240
54880.0,1,0,57,308,85,137,102,45,118,2,6,2,11,5,0,46,0,0,0,0,1,0,0,1,0,0,4041,0,795
79908.0,0,0,30,557,129,761,29,185,111,1,5,6,7,2,0,42,0,0,1,0,0,0,1,0,0,0,4006,1,1772
15315.0,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,54,1,0,0,0,0,0,1,0,0,0,3886,0,64
87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,65,0,0,1,0,0,0,0,0,1,0,3959,5,1957
33039.0,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,46,0,0,1,0,0,0,1,0,0,0,3849,0,78
81741.0,0,0,75,249,153,940,58,134,38,0,6,6,7,2,0,44,0,0,1,0,0,0,0,1,0,0,3934,0,1572
71499.0,0,1,12,465,25,132,136,0,37,2,8,3,13,4,0,53,0,0,0,1,0,0,0,0,1,0,3925,0,795
62466.0,0,1,13,129,129,259,168,121,83,5,6,3,12,4,0,54,1,0,0,0,0,0,1,0,0,0,3721,0,889
48799.0,0,1,9,174,18,81,28,6,24,3,3,2,7,3,0,61,0,0,0,0,1,1,0,0,0,0,3792,0,331
52157.0,0,1,48,189,2,29,3,2,40,2,3,2,5,4,0,74,0,0,0,0,1,0,0,0,1,0,3578,0,265
66565.0,0,1,80,747,10,161,65,40,42,4,4,2,9,8,0,62,0,0,1,0,0,0,0,1,0,0,4127,0,1065
29298.0,1,1,60,6,0,2,2,0,1,1,1,0,2,5,0,73,0,0,0,1,0,0,0,0,1,0,3851,0,11
47691.0,0,1,43,14,0,3,0,0,4,1,1,0,2,6,0,45,0,0,1,0,0,0,0,1,0,0,3915,0,21
38200.0,1,1,19,12,0,4,0,0,1,1,1,0,2,7,0,54,0,0,1,0,0,0,0,0,1,0,4125,0,17
44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,50,0,0,1,0,0,0,1,0,0,0,4211,0,369
38443.0,1,1,58,32,0,5,0,0,1,2,1,0,3,7,0,56,0,0,0,0,1,0,1,0,0,0,3709,0,38
38593.0,1,0,42,51,12,49,17,24,24,3,4,1,3,8,0,46,1,0,0,0,0,0,0,1,0,0,3845,0,177
64413.0,0,1,27,200,5,44,0,10,20,1,5,1,5,5,0,54,0,0,0,0,1,0,0,0,1,0,3888,0,279
36959.0,1,0,56,25,6,25,6,0,0,2,2,0,3,8,0,43,0,0,0,1,0,0,1,0,0,0,3826,0,62
61996.0,0,1,27,1050,12,144,0,0,24,3,6,4,8,5,0,47,0,0,0,0,1,0,1,0,0,0,4070,4,1230
51287.0,1,1,10,117,0,22,13,0,30,3,4,1,3,7,0,56,0,0,1,0,0,0,1,0,0,0,3645,0,182
13260.0,1,1,48,9,4,17,10,2,7,4,3,0,3,8,0,54,0,0,1,0,0,0,1,0,0,0,3866,0,49
47472.0,1,1,39,56,0,11,0,0,8,2,2,0,4,5,0,58,0,0,0,0,1,0,0,0,1,0,3842,0,75
54603.0,1,1,85,145,13,46,17,2,4,6,4,2,4,7,0,68,0,0,0,1,0,0,0,0,1,0,3911,0,227
45207.0,1,1,64,203,0,10,0,0,2,5,3,1,6,6,0,50,0,0,0,0,1,0,1,0,0,0,4152,1,215
40689.0,0,1,69,270,3,27,39,6,99,7,7,1,5,8,0,73,0,0,1,0,0,0,0,0,1,0,4024,0,444
47821.0,1,1,54,9,0,16,6,6,10,1,1,0,3,8,0,57,1,0,0,0,0,0,0,0,1,0,3808,0,47
27450.0,0,0,57,37,12,23,8,11,52,1,2,1,3,7,0,73,0,0,0,1,0,0,1,0,0,0,3996,0,143
39453.0,1,0,64,46,0,7,0,0,2,2,2,0,3,6,0,41,0,0,1,0,0,0,0,0,1,0,3643,0,55
26850.0,1,1,10,31,1,13,7,2,9,4,2,1,4,4,0,53,1,0,0,0,0,0,0,0,1,0,3628,0,63
79800.0,0,0,65,1060,21,530,32,0,224,1,5,11,5,3,0,69,0,0,1,0,0,0,0,0,0,1,4200,4,1867
61794.0,0,1,74,264,47,188,54,47,11,2,4,4,10,2,0,63,0,0,0,1,0,0,1,0,0,0,3844,0,611
53863.0,0,1,4,399,4,30,6,4,30,3,7,1,7,7,0,69,0,0,1,0,0,0,0,0,1,0,3599,1,473
24221.0,0,0,94,8,9,9,2,5,22,1,1,1,3,4,0,65,0,0,1,0,0,0,0,0,1,0,3869,0,55
39684.0,1,0,41,19,0,35,6,4,17,2,2,1,2,7,1,40,0,0,0,0,1,0,0,1,0,0,4181,1,81
92163.0,0,0,25,817,183,797,106,163,20,0,5,11,5,2,0,49,0,0,0,1,0,0,1,0,0,0,4120,3,2086
69882.0,0,0,94,292,127,635,132,127,165,1,3,7,9,1,0,59,0,0,0,1,0,0,0,1,0,0,3787,0,1478
33178.0,1,0,9,12,6,2,11,2,16,1,1,0,3,4,0,47,0,0,1,0,0,0,0,0,1,0,3706,0,49
59973.0,0,0,47,130,30,168,20,34,0,1,3,4,7,1,0,52,0,0,0,0,1,0,1,0,0,0,3847,0,382
17459.0,1,0,12,6,4,16,3,10,30,3,3,1,2,7,0,49,0,0,0,1,0,0,0,0,1,0,3839,1,69
23910.0,1,0,80,16,12,18,7,1,13,1,2,0,3,7,0,55,0,0,1,0,0,1,0,0,0,0,4167,0,67
42169.0,1,1,20,19,0,9,0,0,2,2,1,0,3,8,0,55,0,0,0,1,0,0,1,0,0,0,3809,0,30
26224.0,1,0,39,4,7,15,13,9,15,3,2,1,3,6,0,46,1,0,0,0,0,0,1,0,0,0,3946,0,63
31089.0,1,0,57,31,3,31,2,8,4,3,3,0,4,8,0,43,0,0,1,0,0,0,0,0,1,0,4237,0,79
30081.0,0,1,27,36,0,2,0,0,4,1,1,0,3,7,0,63,0,0,1,0,0,0,0,1,0,0,4049,0,42
62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,64,0,0,1,0,0,0,0,0,1,0,4223,0,819
72906.0,0,0,79,400,32,519,71,75,54,1,3,4,9,1,0,69,0,0,1,0,0,0,0,1,0,0,3841,0,1151
61467.0,0,2,69,410,16,114,0,5,49,3,5,2,10,5,0,76,0,0,0,0,1,0,1,0,0,0,4123,0,594
49618.0,1,1,77,80,3,26,4,2,14,4,3,1,3,7,0,58,0,0,0,1,0,0,0,0,1,0,4075,0,129
21888.0,1,0,15,88,10,46,2,3,64,4,5,1,2,10,0,38,0,0,0,1,0,0,0,1,0,0,4103,1,213
42429.0,0,1,99,55,0,6,2,0,4,2,1,1,3,5,0,51,0,0,1,0,0,0,0,0,0,1,3694,0,67
26150.0,2,1,61,5,1,13,3,5,1,1,1,0,3,7,0,68,0,0,1,0,0,1,0,0,0,0,4031,0,28
30801.0,0,1,23,8,4,5,15,2,11,2,1,0,3,7,0,49,0,1,0,0,0,0,1,0,0,0,4167,0,45
81168.0,0,0,84,410,0,592,147,22,22,1,6,4,7,3,0,59,0,0,1,0,0,0,1,0,0,0,3609,1,1193
26877.0,0,0,74,101,13,76,20,18,40,2,3,1,6,6,0,55,0,0,0,1,0,0,0,1,0,0,3870,0,268
45006.0,0,0,90,162,25,53,16,0,10,1,3,1,7,3,0,80,0,0,0,1,0,0,0,0,0,1,3902,0,266
18978.0,1,0,41,2,8,1,4,7,15,1,1,0,3,8,0,51,0,1,0,0,0,0,1,0,0,0,4121,0,37
22574.0,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,57,0,0,1,0,0,0,1,0,0,0,3800,0,37
48240.0,0,0,73,389,91,248,64,49,41,3,6,3,13,5,0,55,0,0,0,0,1,0,0,1,0,0,4153,1,882
45837.0,1,1,88,215,13,87,17,17,24,5,6,2,5,7,0,50,0,0,1,0,0,0,1,0,0,0,3894,0,373
35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,59,0,0,0,1,0,0,0,1,0,0,3975,0,35
162397.0,1,1,31,85,1,16,2,1,2,0,0,0,1,1,0,48,0,0,0,0,1,0,0,0,1,0,3947,0,107
54162.0,1,1,31,5,6,10,6,5,10,1,1,0,3,4,0,46,0,0,1,0,0,0,0,0,0,1,4024,0,42
30522.0,0,1,6,179,8,83,19,11,26,5,1,2,9,2,0,64,0,0,0,1,0,0,1,0,0,0,4237,0,326
54456.0,0,1,23,352,0,27,10,0,15,3,6,1,7,6,0,63,0,0,0,0,1,0,1,0,0,0,3909,0,404
31632.0,0,0,92,17,8,12,11,15,32,1,2,1,2,7,0,53,0,0,1,0,0,0,0,1,0,0,3906,0,95
72298.0,0,0,52,625,35,169,58,17,35,1,4,3,6,1,0,75,0,0,1,0,0,0,0,0,0,1,3667,2,939
36975.0,1,0,50,10,6,11,0,4,2,1,1,0,3,7,0,46,1,0,0,0,0,0,0,1,0,0,3739,0,33
72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,69,1,0,0,0,0,0,1,0,0,0,3947,1,981
13624.0,1,0,93,10,2,15,2,1,6,2,2,0,3,6,0,48,0,0,1,0,0,0,1,0,0,0,4081,0,36
84196.0,0,1,56,215,63,507,231,31,190,1,8,4,7,3,0,49,0,0,1,0,0,0,0,1,0,0,3947,0,1237
70971.0,0,1,28,1001,17,572,93,125,17,7,11,11,5,7,0,64,0,0,1,0,0,0,0,0,1,0,4202,1,1825
34487.0,1,1,94,19,18,33,24,1,8,3,3,0,3,9,0,47,0,0,0,0,1,1,0,0,0,0,4217,0,103
28769.0,1,0,76,41,5,129,10,3,3,3,4,1,4,9,0,47,0,0,1,0,0,0,0,1,0,0,4114,0,191
69084.0,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,54,0,0,0,0,1,0,1,0,0,0,3778,0,1586
65488.0,0,0,46,603,45,207,36,18,54,1,3,4,6,1,0,66,0,0,0,0,1,0,0,0,1,0,3572,0,963
62466.0,0,1,13,129,129,259,168,121,83,5,6,3,12,4,0,54,1,0,0,0,0,0,1,0,0,0,3721,0,889
32218.0,0,0,27,10,24,15,13,1,30,1,2,1,3,7,0,64,1,0,0,0,0,0,0,1,0,0,3690,2,93
83917.0,0,0,12,514,22,732,42,198,79,1,6,7,7,3,0,51,0,0,1,0,0,0,0,1,0,0,3993,1,1587
